source_id,path,sha256,bytes,classification,feature_ids,disposition,reason
COMFY-CLI-SOURCE-CA83272C1BB7,comfy_cli/git_utils.py,2b496f745214480afd04e587a1952c4c0d912355fa3294ac2502a899a75f3ac8,5904,production,COMFY-CLI-MODULE-CA83272C1BB7,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-527A39DF8D77,comfy_cli/help_json.py,b58f51dfdff201fdbf7696f9a6631476c40b070f9ddd05095e4c7ffcd97eacaa,6659,production,COMFY-CLI-DOC-243C8A237193 | COMFY-CLI-MODULE-527A39DF8D77,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0DF0AA408B71,comfy_cli/host_port.py,d5b01a91d003600c752dfc3f25601dfb183f4bd6674f9b809410ddcbd6413328,4118,production,COMFY-CLI-MODULE-0DF0AA408B71,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-A830A19E7CB9,comfy_cli/http.py,b5389ca4c228775f277285078d1e4446e851d562deeabfa2c4ac2e444e917d9d,1022,production,COMFY-CLI-MODULE-A830A19E7CB9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-1808D90212C7,comfy_cli/jobs_state.py,7ad3a35d53780d7ee390bab6a29c3893fcaf1492928e6577952368a6987c28e7,6210,production,COMFY-CLI-FORMAT-A91434E1B9B1 | COMFY-CLI-MODULE-1808D90212C7,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-2B0203062D51,comfy_cli/locking.py,339728486bb4214284e7c503f5d17246e912a230900628268bcb487c0e43725c,5656,production,COMFY-CLI-MODULE-2B0203062D51,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-28A8BFB6C5B9,comfy_cli/logging.py,089e637e868abe701048591f6f9670eaf806ab171956803019844840ba6524a1,1121,production,COMFY-CLI-ENV-5049570EC172 | COMFY-CLI-MODULE-28A8BFB6C5B9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-966C3B937B38,comfy_cli/onboarding.py,907fab10f8fa60f8387424452b7cabbb668bff321aab15ec2d101d2e1cfdb71a,1359,production,COMFY-CLI-LIFECYCLE-B188C1E12CE4 | COMFY-CLI-MODULE-966C3B937B38,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-84C4824FD5D1,comfy_cli/output/__init__.py,c7a1aa9b51a45903fa00c11dfce50367fb652c6d0ec14e1022c172823147dbb5,1118,production,COMFY-CLI-MODULE-84C4824FD5D1,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-6880561F8E35,comfy_cli/output/branding.py,66ec98e99e831ede6f9d1a8df79815645786df08308dda9de5e0b5733204e65f,14773,production,COMFY-CLI-MODULE-6880561F8E35,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C03AD69C520A,comfy_cli/output/glyphs.py,ed6a5bf7a053dcdafee9299602ae5fe9f058f3a490aaf3dcc76eea6d698cad27,2089,production,COMFY-CLI-MODULE-C03AD69C520A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-F2E9B0506C0D,comfy_cli/output/panels.py,f165360ff3a55b7684ab24318662eeccbe69b18f39610841eab2f313dc47e655,11492,production,COMFY-CLI-MODULE-F2E9B0506C0D,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-21F623160519,comfy_cli/output/preview.py,1052b3dc6c955dc6b8b5c2cffe19ede47d125a7d5133b21049f5d1c0423c102a,4681,production,COMFY-CLI-MODULE-21F623160519,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4A1DF087918A,comfy_cli/output/renderer.py,92fd72f93acc2ac4e8d133e447a6e8dfb48312dc484f939e226a5548a4927017,14086,production,COMFY-CLI-MODULE-4A1DF087918A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-B86E8548514D,comfy_cli/output/rich_compat.py,a4b1f877cceb7d6c6a5ae5aa891ec5b704e732987a5edb74e73574630cb16e64,1422,production,COMFY-CLI-MODULE-B86E8548514D,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5F842E8900E2,comfy_cli/pr_cache.py,10e4ed202e5ce368647a34bab7de34a42d1f38b8b29169a86c36205ba48066ef,9289,production,COMFY-CLI-FORMAT-E1CD42A23374 | COMFY-CLI-LIFECYCLE-BC4E1AF4F401 | COMFY-CLI-MODULE-5F842E8900E2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-788E9C7E9A08,comfy_cli/project.py,a035f31c7d2894ab60ab1f2af1049cc5f5247a4c10478ac04e94595e3bbdaf92,8319,production,COMFY-CLI-FORMAT-021F28CF231A | COMFY-CLI-FORMAT-64E706B524A9 | COMFY-CLI-FORMAT-E67D10EDF9A7 | COMFY-CLI-MODULE-788E9C7E9A08,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-33FC23A2D3AF,comfy_cli/registry/__init__.py,f9b1dd97d40263dc60785d99a0bc52251c88519d17a0d8590ab3b0d8158c3908,381,production,COMFY-CLI-MODULE-33FC23A2D3AF,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4E3ECC526086,comfy_cli/registry/api.py,d003314bb9a95c8bc2c8c3c7638fea731de32e758830dd793fab00bcc3bf6bf8,7302,production,COMFY-CLI-ENV-C16A2BEC2B99 | COMFY-CLI-EXT-E263F6ACE250 | COMFY-CLI-MODULE-4E3ECC526086,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-AFD7F69A9176,comfy_cli/registry/config_parser.py,b8c97a36dd229c16d24cc9ce0d63785e5f3802ad3fc4130276e02909c8b12500,23607,production,COMFY-CLI-EXT-3EC85B979B34 | COMFY-CLI-EXT-FE1515CA8376 | COMFY-CLI-FORMAT-A55C30FE4675 | COMFY-CLI-MODULE-AFD7F69A9176,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C65AB1D65E85,comfy_cli/registry/types.py,60e34d0c2cef5a2b6d1449bc3bcd3f49a5d854a31a29862513d13be5f6321a02,1776,production,COMFY-CLI-EXT-1F2F850C5880 | COMFY-CLI-MODULE-C65AB1D65E85,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-9B821055DC73,comfy_cli/resolve_python.py,eb61e98f608f0879a71d7b6df5eda9186149c0746570b9375df61e093c1de2c4,2769,production,COMFY-CLI-ENV-F65F46175112 | COMFY-CLI-MODULE-9B821055DC73,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-94AA7B769ED8,comfy_cli/schemas/__init__.py,4036e6fd18274e9fb5a22143be2021141a86d8f4050349bab2f7ecfcb5cf120e,258,production,COMFY-CLI-MODULE-94AA7B769ED8,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-92F0A7768419,comfy_cli/schemas/assets.json,241c8a675f7baeb86682dfd8c2634180da807cbe26e16a78deecb529566cb4df,1746,production,COMFY-CLI-SCHEMA-8BF729FFE074,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-39FBFDE03DEE,comfy_cli/schemas/auth.json,1969faabdbde0f1c3d1ebbb7c0095d38f73b30446d994f0c1d26b5137c402884,1038,production,COMFY-CLI-SCHEMA-BDF49C3C3882,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-14B88A6324A5,comfy_cli/schemas/discover.json,58ec53838b1548fd68a4fdfa91e6c4768140cd37e6681047b2765754e52900ec,3001,production,COMFY-CLI-SCHEMA-5B90071AEA26,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5852F3197362,comfy_cli/schemas/env.json,2a48c11ececd36575f021052ef0daae4f3fe2977450d87b2be9226b3302f3d78,1614,production,COMFY-CLI-SCHEMA-B77349BF1FA9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-3EC566F815A8,comfy_cli/schemas/envelope.json,398808904ffe88d6541139961f708e49fc49d720011fd079774eb55fe6a95b1d,1719,production,COMFY-CLI-FORMAT-4591022377D9 | COMFY-CLI-SCHEMA-4C503CA67761,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5C2E04E377A7,comfy_cli/schemas/error.json,fa7995ba1250195d984bc3cba4fe3fd99a20559b049233ece43c4837b5d8aaaa,775,production,COMFY-CLI-SCHEMA-CA00FCCFB408,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-39246A76BFBE,comfy_cli/schemas/error_codes.md,9802234e7a33d1aa340b5a9fd13778d193ba1d0bdd109f138db7561b1e0af467,910,production,COMFY-CLI-ERROR-022CC13E95EA | COMFY-CLI-ERROR-044A446591A5 | COMFY-CLI-ERROR-0528D7DDB0E0 | COMFY-CLI-ERROR-06387B7ECAF8 | COMFY-CLI-ERROR-068F848146EA | COMFY-CLI-ERROR-0CE9F5F5DF11 | COMFY-CLI-ERROR-0D1ABE92D0C9 | COMFY-CLI-ERROR-0D7451E418D8 | COMFY-CLI-ERROR-0F0942BA21C6 | COMFY-CLI-ERROR-13B5508031C6 | COMFY-CLI-ERROR-1BC2F67B4DE5 | COMFY-CLI-ERROR-1C0FCF8E4837 | COMFY-CLI-ERROR-1C19B8E3CE1D | COMFY-CLI-ERROR-2549F1CACF6D | COMFY-CLI-ERROR-291D82FE37D8 | COMFY-CLI-ERROR-2BD6DAECC478 | COMFY-CLI-ERROR-2E7496D26D70 | COMFY-CLI-ERROR-2EEDF1E64A08 | COMFY-CLI-ERROR-363F47E0321F | COMFY-CLI-ERROR-370AC5565BF3 | COMFY-CLI-ERROR-3710CEEB630E | COMFY-CLI-ERROR-3729E1962054 | COMFY-CLI-ERROR-3A1A6B3D24B8 | COMFY-CLI-ERROR-3BA6BD951B12 | COMFY-CLI-ERROR-3D27EB4DE658 | COMFY-CLI-ERROR-3DC32DFEEC1F | COMFY-CLI-ERROR-43E8789ADCED | COMFY-CLI-ERROR-44DA1545B12C | COMFY-CLI-ERROR-499AF1AB6CB1 | COMFY-CLI-ERROR-4B8560F0C608 | COMFY-CLI-ERROR-579B0480E713 | COMFY-CLI-ERROR-596095C154FC | COMFY-CLI-ERROR-59D9037DD69D | COMFY-CLI-ERROR-5AD649ED14F1 | COMFY-CLI-ERROR-5B14792B119E | COMFY-CLI-ERROR-5EF435BF6769 | COMFY-CLI-ERROR-6001A2A832CB | COMFY-CLI-ERROR-61D6A77BD897 | COMFY-CLI-ERROR-627FADCD30BA | COMFY-CLI-ERROR-62B45CFB11F9 | COMFY-CLI-ERROR-63022A10CAE9 | COMFY-CLI-ERROR-630E8A7109C1 | COMFY-CLI-ERROR-6D80F12E6F12 | COMFY-CLI-ERROR-6DFDE9E8FCE9 | COMFY-CLI-ERROR-71528578130E | COMFY-CLI-ERROR-71C61A274EFE | COMFY-CLI-ERROR-74AA413ECA30 | COMFY-CLI-ERROR-74FE5EE93676 | COMFY-CLI-ERROR-751BA9A3DFF7 | COMFY-CLI-ERROR-7527F9167136 | COMFY-CLI-ERROR-79987B7A5C4B | COMFY-CLI-ERROR-7B8D39A5A9F9 | COMFY-CLI-ERROR-7FA859FA43BB | COMFY-CLI-ERROR-81F87FF16C96 | COMFY-CLI-ERROR-82C822747D3E | COMFY-CLI-ERROR-838D8AB5FAD1 | COMFY-CLI-ERROR-8A499EF877E8 | COMFY-CLI-ERROR-8B47045EB7B8 | COMFY-CLI-ERROR-8B5628ADE529 | COMFY-CLI-ERROR-90374BEA2515 | COMFY-CLI-ERROR-93E5DF477ECD | COMFY-CLI-ERROR-996D13D9E35F | COMFY-CLI-ERROR-A0DEB4ABF154 | COMFY-CLI-ERROR-A6906A429B0E | COMFY-CLI-ERROR-A8EE412F7EDF | COMFY-CLI-ERROR-ABC938582A72 | COMFY-CLI-ERROR-ADB588F4D2E3 | COMFY-CLI-ERROR-AF191E2F8CC6 | COMFY-CLI-ERROR-B15E93229CFE | COMFY-CLI-ERROR-BBED5A11606E | COMFY-CLI-ERROR-BD63797A0D59 | COMFY-CLI-ERROR-C04233021CB5 | COMFY-CLI-ERROR-C08F80BC6808 | COMFY-CLI-ERROR-C3014447A532 | COMFY-CLI-ERROR-C35A95CE801F | COMFY-CLI-ERROR-C50F147C1EC0 | COMFY-CLI-ERROR-C69A6885BED7 | COMFY-CLI-ERROR-C6F6186D9A39 | COMFY-CLI-ERROR-C9C5E54927D5 | COMFY-CLI-ERROR-CD43324CE087 | COMFY-CLI-ERROR-CF3CBC17D2A6 | COMFY-CLI-ERROR-D3E145783B90 | COMFY-CLI-ERROR-D686C38D5D32 | COMFY-CLI-ERROR-D75854FB2848 | COMFY-CLI-ERROR-DAE2000FEDB2 | COMFY-CLI-ERROR-E23D9BB36FF7 | COMFY-CLI-ERROR-E2D5E2F7B5D6 | COMFY-CLI-ERROR-E47ECD04ED59 | COMFY-CLI-ERROR-E556CD0D4762 | COMFY-CLI-ERROR-E6A1E805B376 | COMFY-CLI-ERROR-E94361F71563 | COMFY-CLI-ERROR-EACAA1291574 | COMFY-CLI-ERROR-EB0979CF813E | COMFY-CLI-ERROR-EBD657E4A8F3 | COMFY-CLI-ERROR-F0D5601E5865 | COMFY-CLI-ERROR-F111E65419E9 | COMFY-CLI-ERROR-F271E917D3DE | COMFY-CLI-ERROR-F639F5FDB845 | COMFY-CLI-ERROR-F77D274DCC3A | COMFY-CLI-MODULE-5188C838F64E,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E3C229DB77B3,comfy_cli/schemas/help.json,b5a6ab2ac03671378f356b5ad5c54af00220bc63b088ec57ae4efd5428b59cab,2156,production,COMFY-CLI-SCHEMA-106A5842FC5F,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-6CE88D4E5A86,comfy_cli/schemas/jobs.json,a1d9bce6549b8085368dc6d59b75933a3370c2d33abba12ca9e7c312df7c2180,1900,production,COMFY-CLI-SCHEMA-5D9A17CB70B9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-7C602E5910FA,comfy_cli/schemas/jobs_wait.json,d2def23d3da48ef70e01600d545507786565144750ec5d9d69fe4d596e7f5448,1245,production,COMFY-CLI-SCHEMA-CCD9628CF2FE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-210979894EA5,comfy_cli/schemas/logs.json,58bcd4c51735e61635190708262daf49478643e62c1794df859d11a668a8c53d,819,production,COMFY-CLI-SCHEMA-98F38F12DB22,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-8EECB70C0EE2,comfy_cli/schemas/models.json,37c7f80830b59ee9e2394a5eba33382a594607c4da3c8e91d6abe8e075354537,3448,production,COMFY-CLI-SCHEMA-8EDCC26C0F6C,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-9AABE941D915,comfy_cli/schemas/nodes.json,e9c27117caebd290e6ed4e80d009c03426b417d54ec35170d5720770b70f1cf7,508,production,COMFY-CLI-SCHEMA-45978ECB2996,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-482E5145CFF2,comfy_cli/schemas/preview.json,4fa1fdee2b62ad0606c5e96504b78d63d77c678133862c092f3433cd415f5274,750,production,COMFY-CLI-SCHEMA-5975CF1BBA43,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0F1B01570EAB,comfy_cli/schemas/project.json,21fb8483b8f1b789b860de0239da843a18f03dc62195dc9aa95d56f96bf401ca,2328,production,COMFY-CLI-SCHEMA-244210E48437,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-50698265C998,comfy_cli/schemas/run.json,50f74abb17d6666090318ea127e803b42acefa4d0c7f68434fe7ce31d44f844a,1761,production,COMFY-CLI-SCHEMA-ACBA25512100,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-1750B264D185,comfy_cli/schemas/run_event.json,f033df07dddeae6eeda845ba255a1c82f8e6b33fe7732058d774950da1dbc050,1096,production,COMFY-CLI-FORMAT-BF4CB4BD10A3 | COMFY-CLI-SCHEMA-5AB0534C225A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C5D1FA35EE40,comfy_cli/schemas/set_default.json,5ec38a421869b820a6195cbd5a2ecbc2cbbaa7085b7fe5f32492c6d599d47a19,371,production,COMFY-CLI-SCHEMA-6BC14CA4ED82,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EA260D7E6C76,comfy_cli/schemas/skill.json,c9e21ab6609974727899d7ac52ba6c2bd16f3014949b6f696f4a65c9a13bdba5,1002,production,COMFY-CLI-SCHEMA-9C53C074D7AC,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-558E3F5D58F2,comfy_cli/schemas/templates.json,1b8caa3148c9cfd0cee82d78d8a12c032433a8d19de467ab386a0adffbd7d362,3171,production,COMFY-CLI-SCHEMA-9C6641C1F9CF,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5F67AAABDF31,comfy_cli/schemas/transfer.json,bcbb47da9d56fd3056ddaf1a49ec27444144801f95bae0a187e479351eded439,1583,production,COMFY-CLI-SCHEMA-27F576CAFBB2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-A0924832EACB,comfy_cli/schemas/version.json,98eda1724f837b07c32b56e6749fe40759046ed63c7c04591ee39f6cb2946b6f,256,production,COMFY-CLI-SCHEMA-5CA4F3850CCC,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-12C63051B01E,comfy_cli/schemas/which.json,4526ec9a98322dbc55a1f0fe556a225ce1f7edbf38d5186a25b65fb1127d73e7,371,production,COMFY-CLI-SCHEMA-77BC06C55D29,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D70197BC55ED,comfy_cli/schemas/workflow.json,caa2bfb50fd1e55b3560beb48df742f279ca500388f9771b94962ceb9371a489,1228,production,COMFY-CLI-SCHEMA-DA7F739F6271,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-8850346567D2,comfy_cli/skills/__init__.py,671c7ac6bb61dbdf72a7a1dabd7cae605ff15f913211fd508b7811e59b6adcf4,24199,production,COMFY-CLI-DOC-CD675B2E7895 | COMFY-CLI-EXT-8C32B6905F2F | COMFY-CLI-EXT-EB19A87CD8CA | COMFY-CLI-FORMAT-B27ECB9A0DD8 | COMFY-CLI-FORMAT-E7974591F467 | COMFY-CLI-LIFECYCLE-259A566A6A73 | COMFY-CLI-MODULE-8850346567D2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D75D0483BE59,comfy_cli/skills/comfy-debug/SKILL.md,b0632303e8745447e2efdffe9cef8506eb2d8a6dc660af06526c2ef6c771a1d4,9165,production,COMFY-CLI-DOC-58E28A24B871,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4D7D22FD4083,comfy_cli/skills/comfy-director/SKILL.md,bcebb0cc775a8ae766bdd27f1e199754f1a57db9f83a6895e8a94a7c2dd872b7,6926,production,COMFY-CLI-DOC-E958C3176DCE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-AEA4C9BBA724,comfy_cli/skills/comfy-fragments/SKILL.md,294a40e6ac7a83f007c1762c141ccaad49d6b3badaf81d02b26219060b0c4cea,27929,production,COMFY-CLI-DOC-074F5AB2F94A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-455B9F8838A4,comfy_cli/skills/comfy-relay/SKILL.md,f8863f0da343261f9b057f1d4dab36ed90ba35db0af418c634e61106ddc3d0da,7536,production,COMFY-CLI-DOC-73F51D0BE696,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D13DC0B35C40,comfy_cli/skills/comfy/SKILL.md,caee69e71f2c3caf2af1eab9e82539fa276ac88186ab4ce88cdd14748739bd43,53980,production,COMFY-CLI-DOC-A052993877C2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-3643C7760AF3,comfy_cli/skills/comfy/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,production,COMFY-CLI-MODULE-3643C7760AF3,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-51192AA94E19,comfy_cli/skills/command.py,28227e5798575ea4678b078ce3448c55fe4ced45a11ca4cb879a0f9287f55d76,14487,production,COMFY-CLI-CMD-636CE572A2A0 | COMFY-CLI-CMD-6A6DD1F2EC1E | COMFY-CLI-CMD-8A8931F13B18 | COMFY-CLI-CMD-8A9EBFF54B88 | COMFY-CLI-CMD-BA32B74634CB | COMFY-CLI-CMD-D0B3E588E8D5 | COMFY-CLI-CMD-D490151B53A3 | COMFY-CLI-CMD-D97B74052D25 | COMFY-CLI-CMD-F481919C8317 | COMFY-CLI-CMD-FBA98D791DA2 | COMFY-CLI-CMD-FC74D7E23B97 | COMFY-CLI-CMD-FFC1196ABAB4 | COMFY-CLI-MODULE-51192AA94E19 | COMFY-CLI-PARAM-139A67CA7BBC | COMFY-CLI-PARAM-1EB293370C9E | COMFY-CLI-PARAM-27579FE29EE2 | COMFY-CLI-PARAM-32BEC0844A3C | COMFY-CLI-PARAM-35964F65EEB4 | COMFY-CLI-PARAM-3654AF5C7CBB | COMFY-CLI-PARAM-46945DE95F1F | COMFY-CLI-PARAM-65893AB8D26E | COMFY-CLI-PARAM-78DBA4FCCF1B | COMFY-CLI-PARAM-7D5AA65C23AA | COMFY-CLI-PARAM-876F435E1FED | COMFY-CLI-PARAM-8F217E24A3B3 | COMFY-CLI-PARAM-AAB7F0F615A5 | COMFY-CLI-PARAM-ABCCF3207562 | COMFY-CLI-PARAM-B346176F9BE1 | COMFY-CLI-PARAM-BA89E8E0772B | COMFY-CLI-PARAM-CD802F845977 | COMFY-CLI-PARAM-D133C7E42A6C | COMFY-CLI-PARAM-D5D0924E4F1A | COMFY-CLI-PARAM-D87EBC2CA5F5 | COMFY-CLI-PARAM-DA15F64DD0E2 | COMFY-CLI-PARAM-F32F8F49DDAB,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-77EA95DBF4F4,comfy_cli/standalone.py,275b1b21b8b26a1101502a0522a5adf12656815c5385a999c9bf6901d63ca5f4,7462,production,COMFY-CLI-FORMAT-0BF4E3D64F3A | COMFY-CLI-MODULE-77EA95DBF4F4,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-35F9E82017E7,comfy_cli/target.py,ef6cae2f5c9656950815089a8dd999bc3ef69bb0a4ce8447a2afa0f473e67e0b,5529,production,COMFY-CLI-MODULE-35F9E82017E7,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-680797D31FB4,comfy_cli/tracking.py,1f40c12d4b26c3189e3b63b4b7b5be391aff7e7ce4771baec570ff09e11dc451,15978,production,COMFY-CLI-CMD-1734C92AC241 | COMFY-CLI-CMD-84E4DF98EE55 | COMFY-CLI-ENV-2630DF56173B | COMFY-CLI-MODULE-680797D31FB4,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4BB3F954B7F9,comfy_cli/typing.py,4cf2621061d3e223d0d9581fbd24937a2625220dc2000d8a03e0f7d777160b32,45,production,COMFY-CLI-MODULE-4BB3F954B7F9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EB76A9CEC7D2,comfy_cli/ui.py,d3f7dbaa7d43f638801f50414e9ffffab4834376eea77bd5e58251e0567e7e11,6197,production,COMFY-CLI-MODULE-EB76A9CEC7D2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-FDC690932082,comfy_cli/update.py,66e177612f099b1494d8088202967662e2772cbf03c311b4eec810758b54c858,3359,production,COMFY-CLI-ENV-73B0ACA2AC4E | COMFY-CLI-FORMAT-BF3E064DC11C | COMFY-CLI-LIFECYCLE-8455078C7989 | COMFY-CLI-MODULE-FDC690932082,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D2CB2A946059,comfy_cli/utils.py,57712e57b8feeb5e0f9b136dce17291aa1d398671545718480bc871524659ce2,7256,production,COMFY-CLI-MODULE-D2CB2A946059,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-A85CCA43AF4B,comfy_cli/uv.py,0fffd0a33f4c2b91af898dfc0c8214f3255f50ac0eaa5ff6a6ec5b33e9c6295a,22313,production,COMFY-CLI-FORMAT-718A89EA48FA | COMFY-CLI-MODULE-A85CCA43AF4B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4A9F181D2618,comfy_cli/where.py,d4bf56ce455eda8f39a64478e64b136bf35c442f1fc258b7d8f1f53742ed9b04,6807,production,COMFY-CLI-MODULE-4A9F181D2618,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-F14A08CDAC9B,comfy_cli/workflow_to_api.py,6e9d188e79be595d89318f4da70b3b4dbe7d72510c8f20866009d37384c78939,55841,production,COMFY-CLI-EXT-922AA4E920D1 | COMFY-CLI-FORMAT-C618DFCAB63E | COMFY-CLI-MODULE-F14A08CDAC9B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-38B330F16CA9,comfy_cli/workspace_manager.py,406d7569e5c7a756772771cc4e1a649c95648f501a98edfe4b86547e0fd79eab,14527,production,COMFY-CLI-FORMAT-EAF59D690AD0 | COMFY-CLI-MODULE-38B330F16CA9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EA90A309FA89,conda.listing.txt,d39413070969a104dee6680e8e69be41389f2be51e2de4502ee9dfa3b59c63c6,48537,infrastructure-only,,infrastructure-only,"Packaging, dependency lock, license, lint, coverage, or repository metadata."
COMFY-CLI-SOURCE-1A4DE186A6C9,docs/DESIGN-uv-compile.md,b4f4554756e3d8d6e1fbc7778d5340c15fdb5dba60a934d44e684a4ab0bbb532,8489,documentation,COMFY-CLI-DOC-2751951E2363,mapped,Mapped to the listed stable feature/module/test identifiers.
