contract_id,kind,source_path,source_symbol,source_ordinal,source_sha256,symbol_sha256,native_owner,implementation_task,validation_surface,disposition,current_zed_status,zed_evidence,validation_artifact_sha256,closure_artifact
conditioning-conditioning-value-conds-condregular-505e5b9e,conditioning_value,projects/comfy/ComfyUI/comfy/conds.py,CONDRegular,0,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,70f51fcbaab53483c4021fb14beaba441ad619dfed7e98ae9cb8572b00d43b59,comfy_model::conditioning,comfy-parity-conditioning-value-foundation,comfy_model::conditioning::tests,native_rust,equivalent,Owning task is complete with durable validation evidence for native_rust; VAL-CONDITIONING-001 artifact target/comfy-parity/val-conditioning-001.json has exact task and contract coverage with SHA-256 a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e.,a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e,VAL-CONDITIONING-001
conditioning-clip-text-encoder-architecture-ace15-qwen3-4b-ace15-97fc136a,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace15.py,Qwen3_4B_ACE15,184,21106ab99d7d543a2d157202531e60a80bfa55c88740f9708d2bf7415466f04e,899d36a6dd717f37f264ae1596a2f6398930680cc1f3230c0e6edaa795d9e65b,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace15-ace15temodel-4d7628f9,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace15.py,ACE15TEModel,185,21106ab99d7d543a2d157202531e60a80bfa55c88740f9708d2bf7415466f04e,0b12af8f586c6ae1086439e6f548c110c6f1bcf78a4c977d2dc0132bffd2e852,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace15-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace15.py,te,186,21106ab99d7d543a2d157202531e60a80bfa55c88740f9708d2bf7415466f04e,4af4456731cf0b36078def6753eaad439bd047ca6c8455d4d6ec9f419ea29603,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-japanese-to-romaji-61c11ad4,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,japanese_to_romaji,187,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,ec6bf332e8e8b8a492702a8381f5bb891d6f76166672b7a9299971d1d43fe8a1,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-number-to-text-8498337e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,number_to_text,188,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,0a4680506fed1b24b2b6d6ba20d596aa0dfc9dc6bdb0cd6acb5c77c3a6fb3bcd,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-int-to-text-26a35cd8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_int_to_text,189,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,15cd8153ae1641fbb65f1b1a3bbd2d524244928921b23ab49f4cb8fcf396fc99,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-digit-to-text-580283c0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_digit_to_text,190,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,908474a7b396bf87d2397adb340e00005ea8b8e0976d0648580e89805d25fda8,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-abbreviations-multilingual-7c2aad8f,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,expand_abbreviations_multilingual,191,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,688b37ebefb33a4d48b7097a38dfcdc426cef82eacd322647dcaa876811a0cb9,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-symbols-multilingual-6612ee59,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,expand_symbols_multilingual,192,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,25e27c7b78867a4a5ce1a12c073c05e9d1cdf50dfd9f7ad6a72061bec0181d68,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-remove-commas-c328b000,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_remove_commas,193,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,f4e4d68b3cf0305a5dd4b9dca61cc6cfff81d52179f0c4dfbf234a75fc4e935a,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-remove-dots-3b1f29c9,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_remove_dots,194,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,73c3624c91f6c21354fc7cccc5ef9372c6346cc5464acfecbbe1384e3ed85d13,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-decimal-point-578f3b3a,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_expand_decimal_point,195,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,01a36be256fc127ca353ee5af0f0eb836004f4006bfd3d90b3dd7c5239480f9e,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-currency-a1ec393e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_expand_currency,196,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,29455a1bb9d70bcb83588a00d4774d52a9a0d30646b214dc7fdd7c6ce0bb44e3,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-ordinal-cda423a5,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_expand_ordinal,197,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,9aeac33f6595fef5b1e29d3bd621d99eab97d0cadd41a96b8d855d6411978088,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-number-f5c6d663,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,_expand_number,198,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,ae1efe892d1d61c623551b64da0913a34c34cf5d70c6418cdf9f23bbe153c33f,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-expand-numbers-multilingual-c87e4a41,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,expand_numbers_multilingual,199,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,709643d86c7652d1197e7c12d58f783cf289144cc903672e5b62029446131e91,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-lowercase-46ede93b,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,lowercase,200,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,296274b940cb0b327c16a3cfa756fcb68373d762bec13aca1771a7e588667214,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-collapse-whitespace-a6c786c2,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,collapse_whitespace,201,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,249be6041d9ffd9d6b051e6b62dea2d341bc6f98de3c4ce1ba50bb9cc159d31d,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-multilingual-cleaners-c7a731ff,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,multilingual_cleaners,202,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,c19b47e2106e37a11847c5fcf2cf0dfdd1b861724e8b05d218a7d0f127f5759a,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-ace-text-cleaners-basic-cleaners-6aa201a2,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/ace_text_cleaners.py,basic_cleaners,203,798e1d7d2e29a0a98a1d0bac53a058d5c0c90346f660b3d1aee0622ade85a9c3,0ca8593064defb36ae2bc5a9dfc8ec1680fdf1a1f0ff496d8c218311379e5f1c,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-qwen3tokenizer-c1091cf8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,Qwen3Tokenizer,204,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,7cee37869b0f11f11ac106bfb0f17c76752141e5e6abe63adb5232090bfd8228,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-t5xxltokenizer-db94fad0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,T5XXLTokenizer,205,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,528cb0764886679fa58663465667e1e0334f1411c68bd187bc3bd8cb640db67d,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-animatokenizer-883415c8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,AnimaTokenizer,206,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,55a60c704a66edec04a03d4a00bc7c62a246f1a000d81f8be9b2490045d52864,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-qwen3-06bmodel-3bc89a82,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,Qwen3_06BModel,207,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,6b9f47d3053c2c7b94415f8260e9edddaa52022c844a634c72b2d81cf4f9be15,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-animatemodel-1e627dd9,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,AnimaTEModel,208,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,71d4254a39d63e47195c8e87e0207099959b6fd18c260171b290b9ca3ad173b6,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-anima-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/anima.py,te,209,7eef5186d57c7f6d4b23ecdebb454ae9b64def8117d0e7a57b0b537de64c69c5,0f052036c881409b29911415cbceca0e7f8df4d3f3c4bb8c890dcb547664c19e,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-aura-t5-pt5xlmodel-c0b40028,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/aura_t5.py,PT5XlModel,210,d20edaa3fea38bb65359941882546c42ba1142ba70fe9933d766aeddac9c4ab3,a86d862127311d451bba1f17913c5f5c536e760d38b3928ad67a13badaa77550,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-aura-t5-pt5xltokenizer-8c213c5f,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/aura_t5.py,PT5XlTokenizer,211,d20edaa3fea38bb65359941882546c42ba1142ba70fe9933d766aeddac9c4ab3,fbb502a76c19d32a7c4417c39fb0f19d701bc9cd02e884e1987671e42aec2188,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-aura-t5-aurat5tokenizer-5df2c580,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/aura_t5.py,AuraT5Tokenizer,212,d20edaa3fea38bb65359941882546c42ba1142ba70fe9933d766aeddac9c4ab3,061c9a179b3a0687e4ce4b01e9c43b5e3422cf8ee8485ef4aa023991a7e1b5d7,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-aura-t5-aurat5model-c0abcf21,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/aura_t5.py,AuraT5Model,213,d20edaa3fea38bb65359941882546c42ba1142ba70fe9933d766aeddac9c4ab3,87e77017e3329ba07dd299c6c059be37a8fa50e1d7722de4e4a752e88255e2b3,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
