source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-DOCSRC-98DECFE5570C,images/built-in-nodes/api_nodes/recraft/recraft-text-to-image.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-51A2A0A4A4E4,images/built-in-nodes/api_nodes/recraft/recraft-text-to-vector.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-D03C563CA9F4,images/built-in-nodes/api_nodes/recraft/recraft-vectorize-image.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-AA2B56726D89,images/built-in-nodes/api_nodes/recraft/save-svg.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-9DB2FE8451A0,images/built-in-nodes/api_nodes/sidebar.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-55497997A6C8,images/built-in-nodes/api_nodes/stability-ai/stability-ai-stable-image-sd-3-5.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-5D7C3656524C,images/built-in-nodes/api_nodes/stability-ai/stability-ai-stable-image-ultra.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-8BE27015BAD0,images/built-in-nodes/conditioning/video-models/wan-vace-to-video.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-1AF5CF5DD157,images/built-in-nodes/image/video/create-video.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-789C42ED125E,images/built-in-nodes/latent/video/trim-video-latent.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-42B3C01D6C95,images/built-in-nodes/sampling/ksampler.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-C89BE1418140,images/cloud/download_3d_assets.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-847D77AE47D7,images/cloud/download_audio_assets.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-A81C75C0790C,images/cloud/download_image_assets.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-394CF9C515EC,images/cloud/download_video_assets.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-12A3A18CDF4A,images/cloud/feedback.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-A3A6A1402B11,images/cloud/import_model/civitai_key-1.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-EA81C0093071,images/cloud/import_model/copy_civitai_link.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-31A29114C344,images/cloud/import_model/copy_huggingface_link-1.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-8C838688D84F,images/cloud/import_model/copy_huggingface_link-2.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-87878C40DDB2,images/cloud/import_model/huggingface_key-1.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-F920B2DA46F0,images/cloud/import_model/huggingface_key-2.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-8AB02451E54C,images/cloud/import_model/import_model.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-7A409145117B,images/cloud/import_model/import_model_modal-1.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-F09AACEFEFE2,images/cloud/import_model/import_model_modal-2.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-9B2EC4C80905,images/cloud/import_model/import_model_modal-3.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-F1DC4F5215E1,images/cloud/import_model/import_model_modal-4.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6BFC53400B32,images/cloud/import_model/imported_model.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-DD65CA268B14,images/cloud/import_model/setting_secerts-1.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-710018095970,images/cloud/import_model/setting_secerts-2.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-7DFC0C847766,images/cloud/mcp/desktop-add-custom-connector.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-CE69D37B7A53,images/cloud/mcp/desktop-connector-url.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-82B2B67C838F,images/cloud/mcp/desktop-connectors.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-8AF97DBB4171,images/cloud/mcp/desktop-signin.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-49C43727194C,images/cloud/open_template.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-E3C6467FE482,images/cloud/sahre_workflow/share_workflow_01.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-D0F035098051,images/cloud/sahre_workflow/share_workflow_02_save_workflow.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-762A2B489AF5,images/cloud/sahre_workflow/share_workflow_03_create_link.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-8E300909395A,images/cloud/sahre_workflow/share_workflow_04_copy_link.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-3DE26836624F,images/cloud/sahre_workflow/share_workflow_05_update_link.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-97C26CB48997,images/cloud/template_library.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-20D2A1B9EC92,images/cloud/workflow_check_queue.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6235524BC4FB,images/cloud/workflow_input_or_loader.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-F38A14E71A4B,images/cloud/workflow_run_workflow.webp,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-0A5940FAD4FA,images/comfy_core/api_nodes/openai-dall-e-2.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-5CFFD0AD22AB,images/comfy_core/api_nodes/openai-dall-e-3.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-77D1BD57E1E4,images/comfy_core/api_nodes/openai-gpt-image-1.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-04EC4E268F00,images/comfy_core/conditioning/clip_text_encode.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-CDC1689C248F,images/comfy_core/conditioning/controlnet/apply_controlnet.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-EF2A7CA78E05,images/comfy_core/conditioning/controlnet/apply_controlnet_old.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-A1DE8516992D,images/comfy_core/image/pad_image_for_outpainting.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-3F3D949F8145,images/comfy_core/image/save_image.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-516E630C8E82,images/comfy_core/latent/empty_latent_image.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-A8AF2C524CBA,images/comfy_core/latent/inpaint/vae_encode_for_inpainting.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-79EA712E1490,images/comfy_core/latent/vae_decode.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-B4B6CE9B608B,images/comfy_core/load3d/load3d_outputs.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-491945D5B09A,images/comfy_core/load3d/load3d_ui.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6B38EAB466D9,images/comfy_core/load3d/menu.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-BAC39A7AED10,images/comfy_core/load3d/menu_camera.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-77DE3E751859,images/comfy_core/load3d/menu_export.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-C29B82DBFE03,images/comfy_core/load3d/menu_light.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6B760D72D539,images/comfy_core/load3d/menu_model.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-88A530D03E3B,images/comfy_core/load3d/menu_scene.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-D13CF9E512C4,images/comfy_core/load3d/recording.mp4,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-B5FB70B76068,images/comfy_core/load3d/render_mode.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-00E1DFB973A9,images/comfy_core/load3d/view_operations.mp4,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-034F6C105C3A,images/comfy_core/loaders/load_checkpoint.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6CDE5754422E,images/comfy_core/loaders/load_controlnet_model.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-084FB2DF66F3,images/comfy_core/loaders/load_lora.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-9FC02319CFBB,images/comfy_core/sampling/k_sampler.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-A2313D7BDCF5,images/comfyci.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6A505ACF6143,images/comfyui-gui.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-64758DFC4963,images/comfyui-portable-cmd.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-D974E3A9CC44,images/comfyui_screenshot.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6DB2CAC15218,images/comfyui_screenshot_old.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-488F345375CF,images/complex_workflow.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-51A40BB68E86,images/concepts/core-concepts_auxiliary-model.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-1451012B1E5A,images/concepts/core-concepts_dependecies_custom-nodes-manager.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-F80379E3BCE2,images/concepts/core-concepts_links.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-7356B0C3F73B,images/concepts/core-concepts_nodes_manager.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-1ED8446B909D,images/concepts/core-concepts_properties.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-D6A854E0B28A,images/concepts/custom_nodes/desktop_terminal.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-93CC7573E594,images/concepts/custom_nodes/download_zip.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-9312DAF473DC,images/concepts/custom_nodes/install_custom_nodes_by_git.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-229BC8241B0B,images/concepts/custom_nodes/install_dependencies.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-38E0B10B5FBA,images/concepts/custom_nodes/install_dependencies.png,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-DD28033D7962,images/concepts/custom_nodes/open_terminal.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-981CA4101D13,images/concepts/custom_nodes/terminal.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-3CA72C4E593F,images/concepts/custom_nodes/win_terminal.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-6DD8D999958F,images/concepts/node/badge.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-E288E7DCEF8E,images/concepts/node/badge_setting.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-169CD26C61B9,images/concepts/node/context_menus_1.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-67C55719CDDE,images/concepts/node/context_menus_2.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-CEE633E74F1D,images/concepts/node/convert_input.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
COMFY-DOCSRC-CD31AF2652B4,images/concepts/node/data_type.jpg,media asset,Static documentation media; not executable feature evidence.,,,documented-only
