source_file,classification,feature_ids,primary_anchor,reason,extension,bytes
apps/website/src/components/learning/FeaturedWorkflowSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-845E77CAE50C,COMFY-FRONTEND-SURFACE-845E77CAE50C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-845E77CAE50C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2107
apps/website/src/components/learning/HeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-BF905AD0DAC0,COMFY-FRONTEND-SURFACE-BF905AD0DAC0,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-BF905AD0DAC0. At apps/website/src/components/learning/HeroSection.vue, HeroSection is a source-specific layout and typography wrapper for props locale. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-BF905AD0DAC0.",.vue,695
apps/website/src/components/learning/TutorialDetailDialog.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-1997B0E1E878,COMFY-FRONTEND-SURFACE-1997B0E1E878,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-1997B0E1E878. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2552
apps/website/src/components/learning/TutorialsSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-CA485FAEA293,COMFY-FRONTEND-SURFACE-CA485FAEA293,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CA485FAEA293. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3889
apps/website/src/components/legal/HeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-E3BFF4F84DCE,COMFY-FRONTEND-SURFACE-E3BFF4F84DCE,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-E3BFF4F84DCE. At apps/website/src/components/legal/HeroSection.vue, HeroSection is a source-specific layout and typography wrapper for props title. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-E3BFF4F84DCE.",.vue,321
apps/website/src/components/legal/LegalContentSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-56F5D26EBA8A,COMFY-FRONTEND-SURFACE-56F5D26EBA8A,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-56F5D26EBA8A. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,7412
apps/website/src/components/legal/enterpriseMsaSections.test.ts,test-only,COMFY-CLOUD-007,COMFY-CLOUD-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1457
apps/website/src/components/legal/legalSections.test.ts,test-only,COMFY-CLOUD-007,COMFY-CLOUD-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2830
apps/website/src/components/models/ModelCreationsSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-6EBE1E5CAB73,COMFY-FRONTEND-SURFACE-6EBE1E5CAB73,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-6EBE1E5CAB73. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,4010
apps/website/src/components/models/ModelHeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-59C77CC34110,COMFY-FRONTEND-SURFACE-59C77CC34110,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-59C77CC34110. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3583
apps/website/src/components/models/ModelsHeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-94F159AE9BFC,COMFY-FRONTEND-SURFACE-94F159AE9BFC,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-94F159AE9BFC. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1594
apps/website/src/components/payment/PaymentStatusSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-18295E1A2B3E,COMFY-FRONTEND-SURFACE-18295E1A2B3E,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-18295E1A2B3E. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2998
apps/website/src/components/pricing/PriceSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-CDD6AE68B129,COMFY-FRONTEND-SURFACE-CDD6AE68B129,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CDD6AE68B129. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,12419
apps/website/src/components/pricing/PricingPlanFeatureList.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-E14EE3CDA1D3,COMFY-FRONTEND-SURFACE-E14EE3CDA1D3,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-E14EE3CDA1D3. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1432
apps/website/src/components/pricing/PricingTierCard.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-1D5B7BB84373,COMFY-FRONTEND-SURFACE-1D5B7BB84373,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-1D5B7BB84373. At apps/website/src/components/pricing/PricingTierCard.vue, PricingTierCard is a source-specific record/content presentation with static source-local markup. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-1D5B7BB84373.",.vue,142
apps/website/src/components/pricing/WhatsIncludedSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-E276F2DA0B1F,COMFY-FRONTEND-SURFACE-E276F2DA0B1F,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-E276F2DA0B1F. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3551
apps/website/src/components/product/api/AutomationSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-2470F31B8ABA,COMFY-FRONTEND-SURFACE-2470F31B8ABA,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-2470F31B8ABA. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1237
apps/website/src/components/product/api/HeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-6C4A4BB33346,COMFY-FRONTEND-SURFACE-6C4A4BB33346,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-6C4A4BB33346. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,8832
apps/website/src/components/product/api/ReasonSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-8AC8BA44C185,COMFY-FRONTEND-SURFACE-8AC8BA44C185,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-8AC8BA44C185. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,940
apps/website/src/components/product/api/StepsSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-29B2F54C9388,COMFY-FRONTEND-SURFACE-29B2F54C9388,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-29B2F54C9388. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2540
apps/website/src/components/product/cloud/AudienceSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-92A97D7D619A,COMFY-FRONTEND-SURFACE-92A97D7D619A,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-92A97D7D619A. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2560
apps/website/src/components/product/cloud/FAQSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-1C6B141EC26A,COMFY-FRONTEND-SURFACE-1C6B141EC26A,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-1C6B141EC26A. At apps/website/src/components/product/cloud/FAQSection.vue, FAQSection is a source-specific layout and typography wrapper for props locale; child components FAQSection. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-1C6B141EC26A.",.vue,355
apps/website/src/components/product/cloud/HeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-344741F08869,COMFY-FRONTEND-SURFACE-344741F08869,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-344741F08869. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,22598
apps/website/src/components/product/cloud/PricingSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-A21740B27C66,COMFY-FRONTEND-SURFACE-A21740B27C66,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-A21740B27C66. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1431
apps/website/src/components/product/cloud/ProductCardsSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-0C04B9F62909,COMFY-FRONTEND-SURFACE-0C04B9F62909,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-0C04B9F62909. At apps/website/src/components/product/cloud/ProductCardsSection.vue, ProductCardsSection is a source-specific layout and typography wrapper for props locale; child components ProductCardsSection. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-0C04B9F62909.",.vue,317
apps/website/src/components/product/cloud/ReasonSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-69997440165A,COMFY-FRONTEND-SURFACE-69997440165A,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-69997440165A. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1481
apps/website/src/components/product/enterprise/BYOKeySection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-CC7C38462B5C,COMFY-FRONTEND-SURFACE-CC7C38462B5C,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CC7C38462B5C. At apps/website/src/components/product/enterprise/BYOKeySection.vue, BYOKeySection is a source-specific layout and typography wrapper for props locale; child components CardGridSection. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-CC7C38462B5C.",.vue,1499
apps/website/src/components/product/enterprise/DataOwnershipSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-A5109CE0F6A0,COMFY-FRONTEND-SURFACE-A5109CE0F6A0,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-A5109CE0F6A0. At apps/website/src/components/product/enterprise/DataOwnershipSection.vue, DataOwnershipSection is a source-specific layout and typography wrapper for props locale. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-A5109CE0F6A0.",.vue,3424
apps/website/src/components/product/enterprise/HeroSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-483C2417D5C4,COMFY-FRONTEND-SURFACE-483C2417D5C4,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-483C2417D5C4. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,27148
apps/website/src/components/product/enterprise/OrchestrationSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-41E15523F3C3,COMFY-FRONTEND-SURFACE-41E15523F3C3,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-41E15523F3C3. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,24426
apps/website/src/components/product/enterprise/ReasonSection.vue,cloud/paid,COMFY-CLOUD-007 | COMFY-FRONTEND-SURFACE-9573ACDCC5E7,COMFY-FRONTEND-SURFACE-9573ACDCC5E7,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-9573ACDCC5E7. At apps/website/src/components/product/enterprise/ReasonSection.vue, ReasonSection is a source-specific layout and typography wrapper for props locale; child components ReasonSection. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-9573ACDCC5E7.",.vue,1010
