surface,member,interface,consumer,feature_id,source,contract,trust_boundary,evidence_level,source_signature,signature_confidence,unresolved_schema
window.__comfyDesktop2,pauseDownload,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-136,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:63,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:63 (source) => L63: pauseDownload?: (url: string) => Promise<boolean>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.pauseDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:63 (source) => L63: pauseDownload?: (url: string) => Promise<boolean>,typed-static-signature,"The static declaration for window.__comfyDesktop2.pauseDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,resumeDownload,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-136,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:64,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:64 (source) => L64: resumeDownload?: (url: string) => Promise<boolean>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.resumeDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:64 (source) => L64: resumeDownload?: (url: string) => Promise<boolean>,typed-static-signature,"The static declaration for window.__comfyDesktop2.resumeDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,cancelDownload,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-136,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:65,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:65 (source) => L65: cancelDownload?: (url: string) => Promise<boolean>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.cancelDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:65 (source) => L65: cancelDownload?: (url: string) => Promise<boolean>,typed-static-signature,"The static declaration for window.__comfyDesktop2.cancelDownload does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,onDownloadProgress,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-136,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:66,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:66 (source) => L66: onDownloadProgress?: (callback: (data: ComfyDownloadProgress) => void) => () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.onDownloadProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:66 (source) => L66: onDownloadProgress?: (callback: (data: ComfyDownloadProgress) => void) => () => void,typed-static-signature,"The static declaration for window.__comfyDesktop2.onDownloadProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,reportTheme,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-150,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:67,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:67 (source) => L67: reportTheme?: (bg: string, text: string) => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.reportTheme does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:67 (source) => L67: reportTheme?: (bg: string, text: string) => void",typed-static-signature,"The static declaration for window.__comfyDesktop2.reportTheme does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,Terminal,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:68,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:68 (source) => L68: Terminal?: ComfyDesktop2TerminalBridge; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.Terminal does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:68 (source) => L68: Terminal?: ComfyDesktop2TerminalBridge,typed-static-signature,"The static declaration for window.__comfyDesktop2.Terminal does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,Logs,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-095,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:69,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:69 (source) => L69: Logs?: ComfyDesktop2LogsBridge; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.Logs does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:69 (source) => L69: Logs?: ComfyDesktop2LogsBridge,typed-static-signature,"The static declaration for window.__comfyDesktop2.Logs does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2,Telemetry,ComfyDesktop2Bridge,hosted Comfy renderer,COMFY-DESKTOP-167,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:70,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:70 (source) => L70: Telemetry?: ComfyDesktop2TelemetryBridge; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.Telemetry does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:70 (source) => L70: Telemetry?: ComfyDesktop2TelemetryBridge,typed-static-signature,"The static declaration for window.__comfyDesktop2.Telemetry does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2.Terminal,subscribe,ComfyDesktop2TerminalBridge,hosted Comfy terminal integration,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:38,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:38 (source) => L38: subscribe(installationId?: string): Promise<TerminalRestore>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.Terminal.subscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:38 (source) => L38: subscribe(installationId?: string): Promise<TerminalRestore>,typed-static-signature,"The static declaration for window.__comfyDesktop2.Terminal.subscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyDesktop2.Terminal,unsubscribe,ComfyDesktop2TerminalBridge,hosted Comfy terminal integration,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:39,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:39 (source) => L39: unsubscribe(installationId?: string): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyDesktop2.Terminal.unsubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/comfyDesktopBridge.ts:39 (source) => L39: unsubscribe(installationId?: string): Promise<void>,typed-static-signature,"The static declaration for window.__comfyDesktop2.Terminal.unsubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
